contract,status,wall clock time (h:)m:ss,input-type,abi,queue,crashes,run_unix,execs_per_sec,execs,coverage,bugtypes,wall clock time (h:)m:ss,bugs
0x7e6Cef3600f3c613dCCCbEa123B3a65b22A25957,success,20:00.07,live-state,False,306,,1200.0,501.3,601560.0,76.64233576642336,1,20:00.07,
0x7e985D5b45aF4C394cE65cfd0693Cd17b51d4eB6,success,20:00.08,live-state,False,671,,1200.0,8046.54,9655848.0,85.60606060606061,1,20:00.08,
0x7eA74Faa905691472b4D3748eA2e375adDd473C6,success,20:00.08,live-state,True,821,,1200.0,6272.178333333333,7526614.0,83.41013824884793,1,20:00.08,
0x7eAA021255201dBAC3813A8dF4bbBb302e8751e8,success,20:00.11,live-state,False,152,,1200.0,1140.1166666666666,1368140.0,35.57692307692307,1,20:00.11,
0x7eBb8e2e72891d08C495433075C64c223623E809,success,5:55.17,live-state,True,542,1,355.0,9274.81690140845,3292560.0,84.46601941747572,1,5:55.17,[BUG] balance gain | 37662610412320084583014736539245998496614182726674207077377 > 37662610412320084583014736539245998496614132666784207077376
0x7eE42a1081fB60599e0dddD4D87070176a0E09Bb,success,20:00.06,live-state,True,842,,1200.0,6466.1375,7759365.0,83.45864661654134,1,20:00.06,
0x7eE5D770C14e9eBbdEcF24E0cAE10A5D13b740Ce,success,20:00.08,live-state,False,780,,1200.0,7264.1125,8716935.0,71.73913043478261,1,20:00.08,
0x7eF9df067C826CACc61060D1c2070bf1Ba79f0C0,success,20:00.08,live-state,False,571,,1200.0,2744.745,3293694.0,70.1863354037267,1,20:00.08,
0x7f121d4EC6c2C07eB6BC7989d91d2d4fF654c068,success,20:00.13,live-state,False,228,,1200.0,694.7841666666667,833741.0,86.71875,1,20:00.13,
0x7f21Ec25298D9B73a479C1Fc3cD2f2a968394B20,success,20:00.09,live-state,False,1042,,1200.0,9166.065,10999278.0,86.91099476439791,1,20:00.09,
0x7f56356332FcfE8B66626F78e9FAD63B452010Dc,success,20:00.06,live-state,False,857,,1200.0,6978.360833333333,8374033.0,86.36363636363636,1,20:00.06,
0x7f5B40C7681e6780B415E4EC3155DEeA9f0fB329,success,20:00.07,live-state,False,327,,1200.0,1133.43,1360116.0,82.70676691729322,1,20:00.07,
0x7f5CBB9A4B70596acDe1BaEd5b05E88DA8957c6e,success,20:00.07,live-state,False,775,,1200.0,7959.684166666667,9551621.0,86.04651162790698,1,20:00.07,
0x7f655f1578A3f4134469bad02aAafB04e60d757D,success,20:00.07,live-state,True,1040,,1200.0,8436.189166666667,10123427.0,88.29787234042554,1,20:00.07,
0x7f758C4Ab2736ED6B6178CCeeF1e486304C8DcE2,success,20:00.22,live-state,True,378,,1200.0,1081.9075,1298289.0,83.9572192513369,1,20:00.22,
0x7f7CfeD87ab8C05ee6CC63C1Aa4feC8067BaFF1b,success,20:00.08,live-state,True,1092,,1200.0,8080.920833333334,9697105.0,81.88976377952756,1,20:00.08,
0x7f96a75cf4146C7131618261c268eF48CFE24E11,success,20:00.07,live-state,False,740,,1200.0,5790.73,6948876.0,82.22222222222221,1,20:00.07,
0x7fD483c9F72cf1Bf9BE2852810E50DeF29Ff2f7f,success,20:00.09,live-state,True,491,,1200.0,1155.7775,1386933.0,88.59060402684564,1,20:00.09,
0x7fE78C054Fa6dbaDF1492e719B0260a3ADb7205D,success,20:00.08,live-state,False,406,,1200.0,2359.3766666666666,2831252.0,47.880299251870326,1,20:00.08,
0x7fa00d0C56368741205465706eEe546BB4f3A4E6,success,20:00.07,live-state,False,709,,1200.0,8120.359166666667,9744431.0,81.29496402877699,1,20:00.07,
0x800367e735E5EA9B4E7DD91129f42575Fe153869,success,20:00.07,live-state,False,1054,,1200.0,10920.4825,13104579.0,42.111111111111114,1,20:00.07,
0x80049f9C06195462429F792481F77fa6d6e9f8D5,success,20:00.17,live-state,False,450,,1200.0,1916.9225,2300307.0,82.11382113821138,1,20:00.17,
0x801A49Da4d42b0D4d3a1CEb344D480f4F2667159,success,20:00.05,live-state,False,366,,1200.0,4090.7683333333334,4908922.0,70.27027027027027,1,20:00.05,
0x802216857760C60D78F34B7F7D7EC9Cc6af3BFEd,success,20:00.06,live-state,True,595,,1200.0,2813.641666666667,3376370.0,81.17647058823529,1,20:00.06,
0x806484228B6de44B56aCd68d97f59A6C40CEF2b5,success,20:00.13,live-state,False,249,,1200.0,790.2216666666667,948266.0,44.26229508196721,1,20:00.13,
0x80754F5833c606D6443CFA315d933ad599FC3D07,success,20:00.06,live-state,True,791,,1200.0,7507.045,9008454.0,80.18433179723503,1,20:00.06,
0x807702368C7FC008DdFc5d694FCEe7f9e97b7f97,success,20:00.07,live-state,False,1057,,1200.0,9871.965,11846358.0,86.29441624365482,1,20:00.07,
0x808105A90d069e0280DeA8A02534CDaDe7a1505d,success,20:00.10,live-state,False,689,,1200.0,7025.67,8430804.0,75.35211267605634,1,20:00.10,
0x80832720Dde0a4B3176125Fd80CAcDFd29851217,success,20:00.15,live-state,False,689,,1200.0,3352.3866666666668,4022864.0,89.72972972972973,1,20:00.15,
0x809575f44f2bA0636c6D46b33c68B7C8Eb2e33C3,success,20:00.12,live-state,False,758,,1200.0,7612.5,9135000.0,91.30434782608697,1,20:00.12,
0x8096944385da21563a4B777C9Db3F899A824d101,success,20:00.09,live-state,False,944,,1200.0,9135.83,10962996.0,54.237288135593225,1,20:00.09,
0x80A5c14Cc5a90e9b1cBf44cdCA3B5F95A101A5C1,success,20:00.08,live-state,False,334,,1200.0,2488.088333333333,2985706.0,34.95145631067961,1,20:00.08,
0x80A86645d7Ee765129779C6cB22CB7F30C3C92D0,success,20:00.09,live-state,False,806,,1200.0,8782.135,10538562.0,71.17903930131004,1,20:00.09,
0x80B53000E41aC46783d0c30F0a2F0Ec4AC1358cb,success,20:00.07,live-state,False,320,,1200.0,1784.8541666666667,2141825.0,69.5945945945946,1,20:00.07,
0x80CA9108051D7d32F6A88d1CFe5988A7Af56D07d,success,20:00.06,live-state,False,432,,1200.0,8040.995833333333,9649195.0,52.0,1,20:00.06,
0x80E7a4d750aDe616Da896C49049B7EdE9e04C191,success,20:00.17,live-state,True,239,,1200.0,417.28333333333336,500740.0,47.422680412371136,1,20:00.17,
0x80F2328E7a771fCdED9320B6545a1253315b50C5,success,20:00.07,live-state,False,808,,1200.0,8797.7675,10557321.0,88.8,1,20:00.07,
0x80F2EBCE48880af70d9B13586C099C717a7F85b4,success,20:00.07,live-state,False,476,,1200.0,10171.584166666667,12205901.0,63.63636363636364,1,20:00.07,
0x80F5a6bd9b61995746d87BB3a66f1224e951CBe2,success,20:00.07,live-state,False,806,,1200.0,7640.1866666666665,9168224.0,88.09523809523809,1,20:00.07,
0x80F84866D4872f1eA412DDf10E2eD7AF0B8Ca8FB,success,20:00.10,live-state,True,261,,1200.0,1013.3808333333334,1216057.0,39.0,1,20:00.10,
0x80a50FF12eCA67BBB90d0E308462f55481330d0b,success,20:00.07,live-state,False,796,,1200.0,8160.304166666667,9792365.0,84.7328244274809,1,20:00.07,
0x80a9a0E34b9E565a2635D603b4bFb080f06fF6b2,success,20:00.06,live-state,False,615,,1200.0,5361.86,6434232.0,74.06015037593984,1,20:00.06,
0x80ba3b3780187eCA1ca7B4F8636549Ac1f0C1FAA,success,20:00.06,live-state,True,234,,1200.0,12023.33,14427996.0,61.392405063291136,1,20:00.06,
0x80e013b407aB7EA21d06646A1B6d071613946BD3,success,20:00.06,live-state,False,837,,1200.0,7114.658333333334,8537590.0,57.44047619047619,1,20:00.06,
0x80f19d54B1F44DCB123A106ED436B95b33c8bb1b,success,20:00.07,live-state,True,764,,1200.0,4940.955833333333,5929147.0,86.04651162790698,1,20:00.07,
0x80f5669b795F99c22742c51949BA04e6e98b4337,success,20:09.69,live-state,False,420,,1209.0,1924.1786600496278,2326332.0,92.17391304347827,1,20:09.69,
0x810CEf449976bf20bb840Be474e29aA987231558,success,20:00.08,live-state,False,1009,,1200.0,9773.38,11728056.0,76.25418060200668,1,20:00.08,
0x8113D80b54665470B331ba6C38De21FB88752BBc,success,20:00.08,live-state,False,798,,1200.0,9024.698333333334,10829638.0,82.6923076923077,1,20:00.08,
0x8117512e1387B0E48Edd0bcf5DcC1BC08A16a9aB,success,20:00.07,live-state,False,648,,1200.0,7907.739166666666,9489287.0,70.99056603773585,1,20:00.07,
0x811C34d8E50Bf50170f1EaA5bA4E17acBf6907a3,success,20:00.06,live-state,False,889,,1200.0,8951.833333333334,10742200.0,87.68472906403942,1,20:00.06,
0x812d03063f6Bebef4Af13AAE4B4cAd4457B9843F,success,20:00.09,live-state,False,712,,1200.0,5797.2425,6956691.0,72.29729729729729,1,20:00.09,
0x8130304F28D7ebc80C2aC0381B157a687989eFB4,success,20:00.06,live-state,False,839,,1200.0,5002.400833333333,6002881.0,53.433476394849784,1,20:00.06,
0x81390E1ef1cad0588139F7F564482f20407DB5Cc,success,20:00.06,live-state,False,695,,1200.0,11545.286666666667,13854344.0,41.36029411764706,1,20:00.06,
0x8139Ba933d84D73Ad4BE4A75853265c4fff01ce3,success,20:00.09,live-state,False,217,,1200.0,395.555,474666.0,11.196319018404909,1,20:00.09,
0x814a3Bd43973eF7740934Cef3AaF16B81BF43995,success,20:00.07,live-state,True,307,,1200.0,7373.8775,8848653.0,21.583850931677016,1,20:00.07,
0x8151D5894fAE8532EcEa048681d6C42D04FA96BC,success,20:00.07,live-state,True,714,,1200.0,4219.513333333333,5063416.0,84.5360824742268,1,20:00.07,
0x81588322F04C0Bdf6f95d750eE7877Da503ea201,success,20:00.06,live-state,True,84,,1200.0,129.40916666666666,155291.0,0.9615384615384615,1,20:00.06,
0x81681AE7F8Fe041CCaD794c9AFbc2CD23489597e,success,20:00.06,live-state,False,748,,1200.0,6865.636666666666,8238764.0,88.8888888888889,1,20:00.06,
0x818Eb44a71390a501251A8F730976F87CB28E978,success,20:00.06,live-state,True,659,,1200.0,5811.756666666667,6974108.0,93.43065693430657,1,20:00.06,
0x81912D0b2B549779805a407F9B916aEE3216Cc3a,success,20:00.06,live-state,True,829,,1200.0,5668.3325,6801999.0,87.4015748031496,1,20:00.06,
0x8191900E6f5BB92f185CEE6DCCc9d0571F3ea952,success,20:00.07,live-state,False,687,,1200.0,6203.866666666667,7444640.0,68.15286624203821,1,20:00.07,
0x819F6d7F6E3584D9d8370af18ADc9a2E3b027f75,success,20:00.08,live-state,False,866,,1200.0,4713.269166666667,5655923.0,78.47682119205298,1,20:00.08,
0x819FbFd76595700f2d44A337DE5549Dd6970D568,success,20:48.22,live-state,True,505,,1248.0,1334.954326923077,1666023.0,79.85611510791368,1,20:48.22,
0x81A9eBFDCd87cd291Eb5e5260901A898dF3bdafd,success,20:00.06,live-state,True,955,,1200.0,6923.944166666667,8308733.0,71.513353115727,1,20:00.06,
0x81EAF1fF62BB8ccaa5314287B14e75E04E21b8F2,success,20:00.10,live-state,True,491,,1200.0,2274.923333333333,2729908.0,59.05797101449276,1,20:00.10,
0x81Ff021c38693D301Dc8b21d57A55375cf40Cb3a,success,20:00.07,live-state,True,762,,1200.0,7304.2908333333335,8765149.0,84.04255319148936,1,20:00.07,
0x81ab0b68E071c0Fdc4893274C9d9274AC67B3f12,success,20:00.21,live-state,True,370,,1200.0,722.3925,866871.0,48.878205128205124,1,20:00.21,
0x81cb9a392886b97347D27997525f940970E6A13D,success,20:00.05,live-state,False,734,,1200.0,8359.264166666666,10031117.0,73.28767123287672,1,20:00.05,
0x81df08D5bf9315F1eb7bC9E013bf1c972a18B932,success,20:00.06,live-state,False,327,,1200.0,12769.045,15322854.0,21.554770318021202,1,20:00.06,
0x81e4AA57c549A1DbEdbea1a58D8555cE3Ab7992c,success,20:00.07,live-state,False,805,,1200.0,7955.251666666667,9546302.0,86.77685950413223,1,20:00.07,
0x820B40C081Edca8F179A1f8B44D75D9115eE9398,success,20:00.08,live-state,False,610,,1200.0,3485.2383333333332,4182286.0,90.51724137931035,1,20:00.08,
0x821ab895dbC964a9FcBb45C35C3e3434DfE8d07c,success,20:00.32,live-state,False,626,,1200.0,3927.8433333333332,4713412.0,89.62264150943396,1,20:00.32,
0x822D9719EF771318D55B8b6D88cae49518d832cd,success,20:00.07,live-state,False,708,,1200.0,8333.069166666666,9999683.0,72.78911564625851,1,20:00.07,
0x823C6b71F4668E391F3774fE7d5EffcAe53Fd03D,success,20:00.06,live-state,False,736,,1200.0,7051.450833333333,8461741.0,72.29729729729729,1,20:00.06,
0x824D83318d9637715a491B6CBb0244f55c0D5bAf,success,20:00.06,live-state,True,814,,1200.0,7291.8925,8750271.0,80.66037735849056,1,20:00.06,
0x8263195641B8654CFf3B2A7332C8e2903c0b2abd,success,20:00.06,live-state,True,881,,1200.0,8861.7025,10634043.0,84.7926267281106,1,20:00.06,
0x826F5868133f66916ed98Bc22A28A9B8CD254698,success,20:00.08,live-state,False,437,,1200.0,1810.8091666666667,2172971.0,77.05627705627705,1,20:00.08,
0x82701c592a64b64cAC6d11D82145F53Bca92b78d,success,20:00.07,live-state,True,797,,1200.0,4464.9875,5357985.0,84.7328244274809,1,20:00.07,
0x8275468d70d3864cC5ca14Aaa8b7825b849f7fF7,success,20:00.06,live-state,False,258,,1200.0,7109.9991666666665,8531999.0,66.08695652173914,1,20:00.06,
0x827823661BF87ed4031d48E4EDCCd70AC315d28A,success,20:00.06,live-state,False,639,,1200.0,5473.924166666667,6568709.0,80.81395348837209,1,20:00.06,
0x8280ce9e29c1dd3c038400fd2C3B1BAB32CcDa98,success,20:00.27,live-state,False,637,,1200.0,3429.8433333333332,4115812.0,83.49514563106796,1,20:00.27,
0x828132B35d922CA0044E1F1e2ba9F440ffa07dfb,success,20:00.06,live-state,True,719,,1200.0,7159.549166666667,8591459.0,83.7037037037037,1,20:00.06,
0x828FEcC577Cac275147e55fF6D8f1319EC1e14a2,success,20:00.06,live-state,False,713,,1200.0,8098.1825,9717819.0,69.8581560283688,1,20:00.06,
0x828bA56E918f350CC97c3bBEEb202064f7c6FF60,success,0:00.25,live-state,False,18,2,0.0,2051.0,2051.0,53.65853658536586,1,0:00.25,
0x82907Eb8c91446c001D45b3dC8a590E80A3288D3,success,20:00.07,live-state,False,797,,1200.0,7136.953333333333,8564344.0,82.22222222222221,1,20:00.07,
0x82979b8C64797BEB0c87b3bb33935f3A2611803f,success,20:00.06,live-state,False,835,,1200.0,8644.226666666667,10373072.0,88.70967741935483,1,20:00.06,
0x8297D4EA0d2B9389681Ca7cDB527bf5787a5799D,success,20:00.08,live-state,False,959,,1200.0,8313.388333333334,9976066.0,74.75409836065575,1,20:00.08,
0x82C3737d1FCB05653De4f74a57C8AF503B251417,success,20:00.07,live-state,False,573,,1200.0,2773.1266666666666,3327752.0,82.95964125560538,1,20:00.07,
0x82C7a0C5e9c8c435dF21e00EecEa76106054FBf8,success,20:00.11,live-state,True,217,,1200.0,815.2008333333333,978241.0,50.20408163265306,1,20:00.11,
0x82Cf5678a8b0066459413A20846c3b6d17BE6135,success,20:00.05,live-state,False,925,,1200.0,4890.095,5868114.0,81.32530120481928,1,20:00.05,
0x82D40FFB6352A3C6a13514DF5aB26b0B86056A46,success,20:00.06,live-state,False,610,,1200.0,8798.623333333333,10558348.0,81.81818181818181,1,20:00.06,
0x82D4cd6dAA751Ca1E9d816d47076eFD7F5Bfe06f,success,20:00.13,live-state,False,718,,1200.0,4361.875,5234250.0,86.84210526315789,1,20:00.13,
0x82DF0840F4290e8b72cDaD358B3630093F883856,success,20:00.08,live-state,False,520,,1200.0,2884.8575,3461829.0,84.86486486486486,1,20:00.08,
0x82F410ec8ca5dF6aa684DA0cA664C349266Fa0ac,success,20:00.06,live-state,False,633,,1200.0,9068.4075,10882089.0,86.0759493670886,1,20:00.06,
0x82FAB2bE61a8E495Fd29aC96b8B0be005D09FB62,success,20:00.04,live-state,False,794,,1200.0,4892.883333333333,5871460.0,85.38461538461539,1,20:00.04,
0x82b56dF3717875D85f55333DF433B9c26114217C,success,20:00.07,live-state,False,1075,,1200.0,11373.888333333334,13648666.0,42.111111111111114,1,20:00.07,
0x82b99fF48a82b29d6EB8b8EbA16dE6C3329CcC23,success,20:00.07,live-state,True,138,,1200.0,11267.210833333333,13520653.0,59.25925925925925,1,20:00.07,
0x82d26794F3c5Df1900188F1EB68CC536A380471C,success,20:00.08,live-state,False,1060,,1200.0,4341.8875,5210265.0,48.65470852017937,1,20:00.08,
0x82e8830Fb6D729F1fecF8Fa4AFF8bE83AFf3509a,success,20:00.13,live-state,False,941,,1200.0,7776.100833333333,9331321.0,80.43478260869566,1,20:00.13,
0x82f643884474CC0F5e21B07b9de3Be67f44c02FC,success,20:00.21,live-state,True,519,,1200.0,1961.4158333333332,2353699.0,85.38461538461539,1,20:00.21,
0x830031326495Cef51cC517b03c8D97d817E240DA,success,20:00.06,live-state,True,873,,1200.0,7301.4383333333335,8761726.0,88.59060402684564,1,20:00.06,
0x83053843161Ef9fe5b44211a56d2ADf201BeDEF9,success,20:00.15,live-state,True,593,,1200.0,3075.5241666666666,3690629.0,90.26548672566372,1,20:00.15,
0x8312532B1B48C60bf1156c6324F34e2842066AC2,success,9:57.62,live-state,False,,,597.0,6200.661641541038,3701795.0,80.74866310160428,1,9:57.62,
0x83190528da30add8dBB07C867764A5c1a5eDFaa8,success,20:00.06,live-state,False,466,,1200.0,12612.043333333333,15134452.0,61.714285714285715,1,20:00.06,
0x832Ef681923C3a772c3cD25F76E053442591ad31,success,0:00.02,live-state,False,3,1,0.0,12.0,12.0,66.66666666666667,1,0:00.02,
0x832aEC96436936A3D251378D82A66bD50fDef551,success,20:00.07,live-state,False,445,,1200.0,12121.485833333334,14545783.0,61.146496815286625,1,20:00.07,
0x833aB5cfd22c4f3e6c7229b552b6B4934b2D012C,success,20:00.10,live-state,False,1090,,1200.0,11119.5975,13343517.0,42.111111111111114,1,20:00.10,
0x8344A773a73D645f82D881616B3C458e685825f5,success,20:00.06,live-state,True,566,,1200.0,6981.201666666667,8377442.0,87.5,1,20:00.06,
0x834661825eA3610E15166eA2b12Bd17d771f5054,success,20:00.07,live-state,False,857,,1200.0,9172.4625,11006955.0,63.20224719101123,1,20:00.07,
0x8349aB1a60b96ea130430Ab321c95d8b4DB45F41,success,20:00.07,live-state,False,546,,1200.0,2360.8225,2832987.0,89.1156462585034,1,20:00.07,
0x8354954C51d77B26fe7Cd03c93ED075d0C2DEBa7,success,20:00.05,live-state,True,717,,1200.0,7959.431666666666,9551318.0,81.8840579710145,1,20:00.05,
0x837A953836366e2B27B589AFfE080622882d11FE,success,20:00.05,live-state,True,863,,1200.0,8039.989166666666,9647987.0,85.9090909090909,1,20:00.05,
0x837BCae7c447B106e71Dd96C6942f5Eee22C676B,success,20:00.10,live-state,False,811,,1200.0,8763.390833333333,10516069.0,81.9047619047619,1,20:00.10,
0x838F330f6DDCC2478881c55BD294FF23F8faC077,success,20:00.06,live-state,False,1024,,1200.0,8068.408333333334,9682090.0,81.00558659217877,1,20:00.06,
0x83A04aC7e3ACB6062a154dC834F222ea06c9f9a2,success,20:00.56,live-state,False,821,,1200.0,6625.045,7950054.0,84.34782608695653,1,20:00.56,
0x83C85F0f9af7FdD0f5D869D1de2b64AFaFa47D28,success,20:00.06,live-state,False,828,,1200.0,8074.631666666667,9689558.0,86.71328671328672,1,20:00.06,
0x83D84673b33Be2d782A829B5d7Cb337190dC36A3,success,20:00.09,live-state,True,613,,1200.0,4593.345833333334,5512015.0,46.01542416452442,1,20:00.09,
0x83D904a2489BAe727c1037469206891d8D058D92,success,20:00.20,live-state,True,171,,1200.0,373.7391666666667,448487.0,46.42857142857143,1,20:00.20,
0x83E3Bd2F7C7859d12819D7616bACE1EF79302BaE,success,20:00.12,live-state,False,410,,1200.0,1280.9391666666668,1537127.0,90.80459770114942,1,20:00.12,
0x83E9CDF7bDF31A75E2dC6564BD80ceE1114715e8,success,20:00.15,live-state,False,172,,1200.0,461.95916666666665,554351.0,57.556270096463024,1,20:00.15,
0x83EbB03Be2f5AC37a5FF28c685dcf2685E9d6e68,success,20:00.07,live-state,False,712,,1200.0,1530.125,1836150.0,82.5,1,20:00.07,
0x83a910186f6EFfB44D1E8c0518115c3Ef6729498,success,20:00.06,live-state,False,681,,1200.0,8077.134166666667,9692561.0,84.96240601503759,1,20:00.06,
0x83d657F0A454c74F0003c19af322f5403036Be27,success,20:00.09,live-state,False,392,,1200.0,1126.9216666666666,1352306.0,81.89655172413794,1,20:00.09,
0x83eF37C40ACF020a48c000Ee67618c9BFCbECd78,success,20:00.08,live-state,False,512,,1200.0,4898.763333333333,5878516.0,51.7401392111369,1,20:00.08,
0x83f1a52A0c05192610a491eB6c0a9a0662E8872d,success,20:00.05,live-state,True,748,,1200.0,7362.846666666666,8835416.0,81.8840579710145,1,20:00.05,
0x83f6E1bF6FCB297f841E4f36AC9B0f6cC75CAc2d,success,20:00.06,live-state,False,205,,1200.0,5412.954166666666,6495545.0,59.25925925925925,1,20:00.06,
0x840c64e87cC5388c14C20B13f18462f49920b1ba,success,6:51.63,live-state,False,691,1,411.0,13542.542579075425,5565985.0,87.30650154798762,1,6:51.63,[BUG] balance gain | 37662610412320084583014736539245998496614132666784207077377 > 37662610412320084583014736539245998496614132666784207077376
0x8415C333bC516dc2f8119124A9E23E850E2c0E6C,success,20:00.05,live-state,False,902,,1200.0,7332.8825,8799459.0,78.51239669421489,1,20:00.05,
0x841a6fe79B3dE017E9A27e83d904a3fcdFdd7b49,success,20:00.06,live-state,False,446,,1200.0,13616.419166666667,16339703.0,28.381962864721487,1,20:00.06,
0x841b2FfDFE3dEbe8ADfD49912cf0745f6e9EDD55,success,20:00.08,live-state,False,593,,1200.0,6575.673333333333,7890808.0,90.0,1,20:00.08,
0x842D6dA3097B5efdE5a81535144f947Ab482b6eE,success,20:00.07,live-state,False,525,,1200.0,4686.805,5624166.0,92.39130434782608,1,20:00.07,
0x84332B82575Cd4A7Bac7A5df08A9712E78FF7d1F,success,20:00.13,live-state,True,289,,1200.0,865.1666666666666,1038200.0,75.15151515151516,1,20:00.13,
0x843f8884B9D71B952500DC910cE4AA69aAfE8D97,success,20:00.07,live-state,True,727,,1200.0,6698.2,8037840.0,84.71337579617834,1,20:00.07,
0x8446aa4add4204820Db953154f1e0668696871bF,success,20:00.06,live-state,False,986,,1200.0,10813.076666666666,12975692.0,39.34065934065934,1,20:00.06,
0x84862974a52EF8550fEd40d2CC9CF9ED062f73c9,success,20:00.07,live-state,True,524,,1200.0,1211.5175,1453821.0,84.61538461538461,1,20:00.07,
0x848a8435a4430d29f9B238EbceC95fFf3Ce5302B,success,20:00.16,live-state,False,703,,1200.0,8130.153333333334,9756184.0,83.08823529411764,1,20:00.16,
0x849205D88b212A2a2294E063Fa09d690D0A724bE,success,20:00.10,live-state,True,842,,1200.0,9200.169166666667,11040203.0,68.06083650190115,1,20:00.10,
0x849484c12CC943E35C6B941611Fee0f61ff8B41D,success,20:00.06,live-state,True,747,,1200.0,5142.065,6170478.0,87.4015748031496,1,20:00.06,
0x8497A9d458467C1f61e45c3a25fEe69B0a3E1cc3,success,20:00.09,live-state,False,609,,1200.0,2628.2716666666665,3153926.0,87.5,1,20:00.09,
0x84Ab687dfb00cB1FE7B7Cc110B83d9E727ac5028,success,20:00.06,live-state,False,180,,1200.0,6947.079166666666,8336495.0,36.26373626373626,1,20:00.06,
0x84F3D27680fd92B42aECD5ef0B69Dd730D1B75d2,success,20:00.10,live-state,True,412,,1200.0,965.5425,1158651.0,57.875457875457876,1,20:00.10,
0x84FD3405b2a43e91956b5F80c823Faf0986d3b84,success,20:00.07,live-state,False,693,,1200.0,6895.931666666666,8275118.0,66.04938271604938,1,20:00.07,
0x84FFa3b1Cc8e02f1789903b17F1A564C85009876,success,20:00.07,live-state,False,259,,1200.0,9188.594166666666,11026313.0,46.15384615384615,1,20:00.07,
0x84cECd6F70AA24567b01Ef29A6AC24849a9e177b,success,20:00.19,live-state,False,747,,1200.0,5182.989166666666,6219587.0,81.45695364238411,1,20:00.19,
0x84eF4fB3F64AeFEfaEb9196b0D7df039F01e01A8,success,20:00.25,live-state,True,893,,1200.0,5828.160833333333,6993793.0,86.27450980392156,1,20:00.25,
0x85058d2D7f2AdE91882d53f1100166bDcAAAAd97,success,20:00.06,live-state,True,820,,1200.0,4730.3358333333335,5676403.0,87.2340425531915,1,20:00.06,
0x850fA1bea96A3E8de25B747A27F0d507dF06728a,success,20:00.06,live-state,True,806,,1200.0,7160.5125,8592615.0,82.19178082191782,1,20:00.06,
0x8513679790dad0f7623cB1EE4541ed2afe33Dd21,success,20:00.07,live-state,False,806,,1200.0,7503.2725,9003927.0,81.61764705882352,1,20:00.07,
0x8514fd5Ac58cd8cE8BAaA0727694C9e037702970,success,20:00.10,live-state,False,832,,1200.0,7869.201666666667,9443042.0,78.48101265822784,1,20:00.10,
0x851b7F3Ab81bd8dF354F0D7640EFcD7288553419,success,20:00.10,live-state,True,531,,1200.0,963.285,1155942.0,68.86993603411513,1,20:00.10,
0x85359966D94953BA9793577554C357e6Ea1995b1,success,0:00.25,live-state,True,14,5,0.0,943.0,943.0,73.97260273972603,1,0:00.25,
0x85555a1b42240B3b03f7100F77f4C121cE3A628f,success,20:00.11,live-state,False,211,,1200.0,9221.761666666667,11066114.0,68.8,1,20:00.11,
0x85613A52c282eAd6e2d0cc853c65506f68519778,success,20:00.05,live-state,True,1010,,1200.0,7323.988333333334,8788786.0,86.31578947368422,1,20:00.05,
0x856912680349A406f72e26AA994100B8ad409F87,success,20:00.11,live-state,True,304,,1200.0,749.9491666666667,899939.0,47.79220779220779,1,20:00.11,
0x856d527f8Cf65BbF4DA14197EC21eb881f8f2cB8,success,20:00.13,live-state,False,733,,1200.0,4819.301666666666,5783162.0,85.18518518518518,1,20:00.13,
0x857cE35C6CfdfB2b32C2e35A88d10f44B12e7ce5,success,20:00.08,live-state,False,688,,1200.0,4354.549166666667,5225459.0,85.38461538461539,1,20:00.08,
0x857f6A42634A14847cc4e0226f36906F0a77cEe3,success,20:00.08,live-state,False,297,,1200.0,13012.5225,15615027.0,23.26139088729017,1,20:00.08,
0x859248782CbC430F29f977Fe6831fE4BABdc031C,success,20:00.12,live-state,False,801,,1200.0,7616.113333333334,9139336.0,92.0,1,20:00.12,
0x859E7e2899A2587083AE380FeD121BfB0b2c5FeB,success,20:00.07,live-state,False,1136,,1200.0,9448.625833333334,11338351.0,80.08298755186722,1,20:00.07,
0x85Bbb57234611019B43Efbe176C2800DD8485182,success,20:00.08,live-state,False,1020,,1200.0,9287.886666666667,11145464.0,56.11222444889779,1,20:00.08,
0x85CF50e17AcDBdedF0046da7cC6CcE4a395fE650,success,20:00.07,live-state,False,708,,1200.0,4841.4608333333335,5809753.0,70.56277056277057,1,20:00.07,
0x85Dad1b204DD43f7ceE64b58f7b56DbD8CafBA53,success,20:00.06,live-state,False,704,,1200.0,7410.700833333333,8892841.0,75.53956834532374,1,20:00.06,
0x85aaE0eB156f9ed183915f5f8B453733822Ee9f7,success,20:00.06,live-state,False,755,,1200.0,4848.18,5817816.0,81.02189781021897,1,20:00.06,
0x85b736DA3848b206eB63c254C3F942D345FCF2F6,success,20:00.12,live-state,False,267,,1200.0,672.6916666666667,807230.0,78.57142857142857,1,20:00.12,
0x85c9bd642FC15381A480bE0926410A7f7E9c0daA,success,20:00.06,live-state,True,1031,,1200.0,10532.25,12638700.0,83.248730964467,1,20:00.06,
0x85df7Eac31157BBdeF55F05b0E8F25d3a74F7F88,success,20:00.07,live-state,True,702,,1200.0,4901.028333333334,5881234.0,81.203007518797,1,20:00.07,
0x85e1Ff687F359a42F7D7Ab6820159A6A6Fb8f846,success,20:00.15,live-state,False,758,,1200.0,4846.868333333333,5816242.0,85.38461538461539,1,20:00.15,
